SOURCE,DESTINATION,TIMESTAMP,WEIGHT
122,123,731130,1
122,74,731130,1
122,65,731130,1
122,66,731130,1
122,51,731130,1
122,107,731130,1
122,127,731130,1
122,36,731130,1
122,54,731130,1
122,68,731130,1
122,68,731130,1
122,123,731130,1
122,74,731130,1
122,65,731130,1
122,66,731130,1
122,51,731130,1
122,107,731130,1
122,127,731130,1
122,36,731130,1
122,54,731130,1
122,68,731130,1
122,68,731130,1
122,123,731130,1
122,74,731130,1
122,65,731130,1
122,66,731130,1
122,51,731130,1
122,107,731130,1
122,127,731130,1
122,36,731130,1
122,54,731130,1
122,68,731130,1
122,68,731130,1
122,123,731130,1
122,74,731130,1
122,65,731130,1
122,66,731130,1
122,51,731130,1
122,107,731130,1
122,127,731130,1
122,36,731130,1
122,54,731130,1
122,68,731130,1
122,68,731130,1
68,3,731130,1
68,3,731130,1
73,14,731130,1
122,127,731130,1
122,127,731130,1
73,38,731130,1
73,38,731130,1
11,75,731130,1
73,69,731130,1
73,23,731130,1
18,18,731130,1
18,18,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
122,39,731130,1
122,121,731130,1
122,22,731130,1
122,35,731130,1
122,31,731130,1
122,83,731130,1
122,124,731130,1
122,119,731130,1
122,34,731130,1
122,113,731130,1
122,108,731130,1
122,24,731130,1
122,88,731130,1
122,45,731130,1
122,79,731130,1
122,100,731130,1
122,128,731130,1
122,105,731130,1
122,107,731130,1
122,106,731130,1
122,84,731130,1
122,126,731130,1
122,57,731130,1
122,42,731130,1
122,98,731130,1
122,64,731130,1
122,47,731130,1
122,120,731130,1
122,63,731130,1
122,96,731130,1
122,78,731130,1
122,91,731130,1
122,44,731130,1
122,111,731130,1
122,102,731130,1
122,104,731130,1
122,117,731130,1
122,125,731130,1
122,58,731130,1
122,95,731130,1
122,103,731130,1
122,26,731130,1
122,25,731130,1
122,21,731130,1
122,41,731130,1
122,10,731130,1
3,68,731130,1
3,68,731130,1
75,11,731130,1
75,11,731130,1
3,68,731130,1
3,68,731130,1
11,38,731130,1
48,9,731130,1
51,69,731130,1
51,69,731130,1
51,69,731130,1
51,69,731130,1
11,38,731130,1
11,38,731130,1
51,122,731130,1
11,75,731130,1
50,13,731130,1
50,48,731130,1
50,67,731130,1
50,6,731130,1
50,13,731130,1
50,48,731130,1
50,67,731130,1
50,6,731130,1
100,44,731130,1
100,111,731130,1
100,104,731130,1
100,102,731130,1
100,100,731130,1
100,91,731130,1
48,9,731130,1
48,9,731130,1
122,51,731130,1
20,19,731130,1
57,9,731130,1
57,48,731130,1
57,48,731130,1
3,68,731130,1
3,68,731130,1
73,73,731131,1
73,73,731131,1
3,68,731131,1
3,68,731131,1
3,68,731131,1
92,79,731131,1
23,73,731131,1
23,73,731131,1
73,23,731131,1
73,23,731131,1
73,69,731131,1
73,51,731131,1
73,23,731131,1
20,2,731131,1
23,73,731131,1
23,73,731131,1
23,73,731131,1
23,73,731131,1
73,23,731132,1
107,36,731132,1
18,18,731132,1
18,18,731132,1
18,32,731132,1
28,32,731132,1
28,18,731132,1
28,18,731132,1
18,32,731132,1
44,91,731132,1
44,104,731132,1
44,111,731132,1
44,78,731132,1
44,102,731132,1
44,91,731132,1
44,104,731132,1
44,111,731132,1
44,78,731132,1
44,102,731132,1
68,122,731132,1
68,3,731132,1
68,3,731132,1
68,122,731132,1
68,3,731132,1
68,3,731132,1
67,33,731132,1
67,13,731132,1
67,13,731132,1
107,122,731132,1
107,122,731132,1
9,67,731132,1
23,69,731132,1
23,69,731132,1
78,44,731132,1
78,44,731132,1
69,51,731132,1
23,69,731132,1
67,13,731132,1
67,13,731132,1
33,67,731132,1
33,67,731132,1
67,33,731132,1
67,9,731132,1
38,11,731132,1
38,11,731132,1
33,67,731132,1
33,67,731132,1
13,67,731132,1
13,67,731132,1
67,33,731132,1
67,33,731132,1
67,33,731132,1
6,13,731132,1
3,68,731132,1
72,20,731132,1
72,20,731132,1
9,67,731132,1
13,6,731132,1
23,69,731132,1
23,69,731132,1
23,69,731132,1
23,69,731132,1
18,32,731132,1
23,69,731132,1
23,69,731132,1
23,69,731132,1
23,73,731132,1
18,29,731132,1
73,23,731132,1
33,67,731132,1
9,57,731132,1
9,50,731132,1
9,50,731132,1
9,57,731132,1
9,50,731132,1
9,50,731132,1
82,39,731132,1
82,121,731132,1
82,31,731132,1
82,22,731132,1
82,39,731132,1
82,121,731132,1
82,31,731132,1
82,22,731132,1
23,73,731132,1
9,13,731132,1
73,23,731132,1
92,79,731132,1
92,83,731132,1
92,123,731132,1
92,123,731132,1
92,79,731132,1
92,83,731132,1
92,123,731132,1
92,123,731132,1
73,23,731132,1
73,51,731132,1
73,69,731132,1
73,1,731132,1
74,137,731132,1
74,65,731132,1
74,137,731132,1
74,65,731132,1
32,18,731132,1
32,32,731132,1
32,28,731132,1
32,18,731132,1
32,32,731132,1
32,28,731132,1
35,35,731132,1
4,32,731132,1
4,32,731132,1
20,18,731132,1
20,28,731132,1
20,70,731132,1
20,72,731132,1
20,55,731132,1
20,4,731132,1
20,32,731132,1
20,141,731132,1
20,32,731132,1
20,141,731132,1
20,55,731132,1
20,55,731132,1
65,74,731132,1
73,38,731132,1
20,141,731132,1
98,84,731132,1
98,84,731132,1
98,84,731132,1
98,84,731132,1
20,18,731133,1
20,18,731133,1
20,19,731133,1
104,44,731133,1
44,104,731133,1
44,104,731133,1
2,4,731133,1
2,20,731133,1
2,20,731133,1
11,12,731133,1
107,107,731133,1
76,98,731133,1
76,98,731133,1
67,50,731133,1
107,107,731133,1
107,54,731133,1
107,54,731133,1
50,67,731133,1
75,11,731133,1
48,6,731133,1
48,6,731133,1
48,57,731133,1
48,9,731133,1
13,67,731133,1
13,67,731133,1
38,107,731133,1
38,107,731133,1
6,13,731133,1
6,13,731133,1
6,13,731133,1
6,13,731133,1
11,12,731133,1
11,12,731133,1
11,12,731133,1
11,12,731133,1
39,39,731133,1
76,11,731133,1
76,11,731133,1
13,67,731133,1
13,67,731133,1
13,67,731133,1
13,67,731133,1
32,18,731133,1
32,28,731133,1
23,69,731133,1
12,26,731133,1
3,141,731133,1
96,126,731133,1
48,9,731133,1
48,50,731133,1
48,13,731133,1
48,9,731133,1
48,50,731133,1
48,13,731133,1
69,51,731133,1
107,122,731133,1
107,84,731133,1
107,92,731133,1
107,65,731133,1
107,84,731133,1
107,92,731133,1
107,65,731133,1
107,122,731133,1
107,84,731133,1
107,92,731133,1
107,65,731133,1
107,84,731133,1
107,92,731133,1
107,65,731133,1
33,67,731133,1
67,33,731133,1
67,33,731133,1
24,88,731133,1
24,88,731133,1
3,19,731133,1
20,2,731133,1
20,2,731133,1
72,20,731133,1
72,72,731133,1
72,20,731133,1
20,70,731133,1
20,72,731133,1
20,55,731133,1
20,70,731133,1
20,72,731133,1
20,55,731133,1
20,70,731133,1
20,72,731133,1
20,55,731133,1
20,70,731133,1
20,72,731133,1
20,55,731133,1
100,44,731133,1
100,111,731133,1
100,104,731133,1
100,102,731133,1
100,100,731133,1
100,91,731133,1
100,44,731133,1
100,111,731133,1
100,104,731133,1
100,102,731133,1
100,100,731133,1
100,91,731133,1
20,70,731133,1
20,72,731133,1
20,55,731133,1
20,70,731133,1
20,72,731133,1
20,55,731133,1
20,70,731133,1
20,72,731133,1
20,55,731133,1
20,72,731133,1
20,55,731133,1
20,72,731133,1
20,55,731133,1
20,72,731133,1
20,55,731133,1
20,72,731133,1
20,55,731133,1
68,3,731133,1
3,68,731133,1
3,68,731133,1
33,38,731133,1
44,36,731133,1
44,36,731133,1
73,38,731133,1
6,67,731133,1
6,67,731133,1
73,23,731133,1
104,44,731133,1
98,76,731133,1
98,76,731133,1
84,126,731133,1
66,127,731133,1
32,66,731133,1
67,6,731133,1
67,6,731133,1
69,51,731133,1
36,44,731133,1
36,44,731133,1
67,13,731133,1
67,13,731133,1
67,13,731133,1
67,13,731133,1
67,6,731133,1
67,6,731133,1
67,6,731133,1
67,6,731133,1
67,13,731133,1
67,13,731133,1
67,13,731133,1
67,13,731133,1
116,116,731133,1
114,96,731133,1
114,96,731133,1
114,96,731133,1
114,96,731133,1
13,67,731133,1
13,67,731133,1
13,67,731133,1
13,67,731133,1
72,20,731133,1
73,69,731133,1
73,23,731133,1
73,51,731133,1
73,69,731133,1
73,23,731133,1
73,51,731133,1
73,69,731133,1
73,51,731133,1
73,23,731133,1
73,69,731133,1
73,51,731133,1
73,23,731133,1
75,76,731133,1
75,76,731133,1
75,76,731133,1
75,76,731133,1
76,57,731133,1
3,29,731133,1
3,20,731133,1
3,19,731133,1
73,69,731133,1
73,23,731133,1
73,69,731133,1
73,23,731133,1
73,69,731133,1
73,23,731133,1
73,69,731133,1
73,23,731133,1
20,19,731133,1
73,23,731133,1
73,23,731133,1
29,66,731133,1
29,141,731133,1
19,20,731133,1
19,3,731133,1
19,141,731133,1
19,141,731133,1
19,3,731133,1
19,141,731133,1
19,141,731133,1
28,70,731133,1
27,52,731133,1
111,44,731133,1
19,3,731133,1
19,3,731133,1
108,113,731133,1
23,69,731133,1
107,16,731133,1
13,67,731133,1
13,67,731133,1
13,67,731133,1
13,67,731133,1
73,69,731133,1
73,23,731133,1
76,33,731133,1
76,33,731133,1
19,3,731134,1
19,3,731134,1
75,76,731134,1
75,76,731134,1
78,100,731134,1
68,3,731134,1
68,3,731134,1
67,13,731134,1
67,13,731134,1
124,34,731134,1
124,43,731134,1
124,35,731134,1
124,34,731134,1
124,43,731134,1
124,35,731134,1
18,32,731134,1
91,111,731134,1
3,20,731134,1
3,19,731134,1
76,98,731134,1
76,98,731134,1
19,141,731134,1
19,141,731134,1
18,18,731134,1
18,18,731134,1
51,10,731134,1
20,55,731134,1
20,55,731134,1
111,91,731134,1
111,44,731134,1
111,104,731134,1
111,91,731134,1
111,44,731134,1
111,104,731134,1
107,107,731134,1
105,112,731134,1
105,100,731134,1
100,44,731134,1
100,111,731134,1
100,104,731134,1
100,102,731134,1
100,100,731134,1
100,91,731134,1
50,13,731134,1
50,48,731134,1
50,67,731134,1
50,6,731134,1
76,76,731134,1
3,68,731134,1
118,38,731134,1
67,13,731134,1
67,13,731134,1
67,13,731134,1
67,13,731134,1
23,73,731134,1
23,73,731134,1
23,73,731134,1
23,73,731134,1
23,69,731134,1
23,73,731134,1
23,69,731134,1
23,73,731134,1
23,69,731134,1
23,73,731134,1
23,73,731134,1
23,14,731134,1
23,73,731134,1
23,14,731134,1
23,73,731134,1
23,14,731134,1
73,23,731134,1
23,69,731134,1
23,69,731134,1
23,69,731134,1
23,107,731134,1
23,69,731134,1
23,69,731134,1
23,107,731134,1
23,69,731134,1
23,69,731134,1
23,107,731134,1
23,69,731134,1
23,69,731134,1
23,107,731134,1
23,69,731134,1
23,69,731134,1
32,29,731134,1
17,10,731134,1
17,125,731134,1
17,26,731134,1
17,41,731134,1
17,21,731134,1
17,40,731134,1
17,61,731134,1
17,25,731134,1
17,59,731134,1
17,71,731134,1
17,38,731134,1
17,56,731134,1
17,10,731134,1
17,125,731134,1
17,26,731134,1
17,41,731134,1
17,21,731134,1
17,40,731134,1
17,61,731134,1
17,25,731134,1
17,59,731134,1
17,71,731134,1
17,38,731134,1
17,56,731134,1
17,10,731134,1
17,125,731134,1
17,26,731134,1
17,41,731134,1
17,21,731134,1
17,40,731134,1
17,61,731134,1
17,25,731134,1
17,59,731134,1
17,71,731134,1
17,38,731134,1
17,56,731134,1
105,100,731134,1
51,69,731134,1
51,69,731134,1
51,69,731134,1
18,32,731134,1
18,20,731134,1
18,28,731134,1
18,18,731134,1
18,28,731134,1
18,18,731134,1
18,32,731134,1
18,20,731134,1
18,28,731134,1
18,18,731134,1
18,28,731134,1
18,18,731134,1
18,32,731134,1
18,20,731134,1
18,28,731134,1
18,18,731134,1
18,28,731134,1
18,18,731134,1
18,32,731134,1
18,20,731134,1
18,28,731134,1
18,18,731134,1
18,28,731134,1
18,18,731134,1
107,38,731134,1
107,38,731134,1
32,18,731134,1
32,29,731134,1
32,29,731134,1
32,18,731134,1
32,29,731134,1
32,29,731134,1
32,18,731134,1
32,29,731134,1
32,29,731134,1
11,38,731134,1
32,66,731134,1
73,69,731134,1
73,51,731134,1
73,23,731134,1
73,69,731134,1
73,51,731134,1
73,23,731134,1
4,137,731134,1
17,10,731134,1
17,41,731134,1
17,21,731134,1
17,40,731134,1
17,61,731134,1
17,25,731134,1
17,59,731134,1
17,71,731134,1
17,38,731134,1
17,56,731134,1
17,10,731134,1
17,41,731134,1
17,21,731134,1
17,40,731134,1
17,61,731134,1
17,25,731134,1
17,59,731134,1
17,71,731134,1
17,38,731134,1
17,56,731134,1
17,10,731134,1
17,41,731134,1
17,21,731134,1
17,40,731134,1
17,61,731134,1
17,25,731134,1
17,59,731134,1
17,71,731134,1
17,38,731134,1
17,56,731134,1
2,20,731134,1
2,141,731134,1
2,141,731134,1
73,23,731134,1
73,69,731134,1
73,23,731134,1
73,69,731134,1
52,75,731134,1
40,17,731134,1
67,50,731134,1
73,69,731134,1
111,102,731134,1
7,11,731134,1
7,12,731134,1
7,25,731134,1
7,11,731134,1
7,12,731134,1
7,25,731134,1
7,11,731134,1
7,12,731134,1
7,25,731134,1
127,31,731134,1
127,31,731134,1
25,17,731134,1
29,68,731134,1
36,107,731134,1
86,130,731134,1
86,133,731134,1
17,25,731134,1
17,25,731134,1
25,17,731134,1
73,23,731134,1
73,23,731134,1
73,73,731134,1
73,23,731134,1
73,73,731134,1
73,23,731134,1
73,73,731134,1
73,23,731134,1
51,127,731134,1
51,127,731134,1
122,117,731134,1
122,57,731134,1
122,56,731134,1
122,117,731134,1
122,57,731134,1
122,56,731134,1
122,117,731134,1
122,57,731134,1
122,56,731134,1
96,126,731134,1
96,17,731134,1
86,133,731134,1
86,130,731134,1
51,69,731134,1
51,23,731134,1
51,69,731134,1
51,23,731134,1
20,141,731134,1
23,73,731134,1
23,14,731134,1
23,69,731134,1
23,73,731134,1
23,14,731134,1
23,69,731134,1
23,73,731134,1
23,14,731134,1
23,69,731134,1
73,73,731134,1
73,23,731134,1
73,69,731134,1
73,73,731134,1
73,23,731134,1
73,69,731134,1
73,73,731134,1
73,23,731134,1
73,69,731134,1
73,73,731134,1
73,23,731134,1
73,69,731134,1
73,73,731134,1
73,23,731134,1
73,69,731134,1
18,32,731134,1
18,70,731134,1
18,20,731134,1
18,28,731134,1
18,32,731134,1
18,70,731134,1
18,20,731134,1
18,28,731134,1
48,57,731134,1
48,67,731134,1
48,6,731134,1
48,50,731134,1
48,13,731134,1
48,9,731134,1
48,57,731134,1
48,67,731134,1
48,6,731134,1
48,50,731134,1
48,13,731134,1
48,9,731134,1
17,96,731134,1
29,32,731134,1
51,69,731134,1
51,23,731134,1
51,69,731134,1
51,23,731134,1
3,29,731135,1
3,141,731135,1
3,32,731135,1
3,137,731135,1
3,68,731135,1
3,68,731135,1
73,69,731135,1
73,51,731135,1
73,23,731135,1
86,130,731135,1
86,133,731135,1
76,75,731135,1
76,75,731135,1
25,1,731135,1
96,17,731135,1
98,76,731135,1
98,76,731135,1
76,98,731135,1
76,98,731135,1
36,44,731135,1
51,69,731135,1
51,23,731135,1
51,69,731135,1
51,23,731135,1
51,69,731135,1
51,23,731135,1
51,69,731135,1
51,23,731135,1
20,72,731135,1
20,72,731135,1
36,107,731135,1
11,75,731135,1
11,57,731135,1
11,57,731135,1
11,75,731135,1
11,57,731135,1
11,57,731135,1
19,3,731135,1
19,141,731135,1
19,141,731135,1
13,50,731135,1
13,6,731135,1
13,6,731135,1
75,11,731135,1
32,29,731135,1
23,14,731135,1
23,14,731135,1
137,137,731135,1
137,20,731135,1
137,4,731135,1
137,141,731135,1
23,73,731135,1
23,73,731135,1
44,36,731135,1
29,32,731135,1
44,89,731135,1
75,11,731135,1
111,47,731135,1
111,44,731135,1
111,104,731135,1
111,101,731135,1
11,38,731135,1
11,57,731135,1
11,57,731135,1
65,107,731135,1
107,65,731135,1
107,65,731135,1
76,98,731135,1
76,98,731135,1
100,44,731135,1
100,111,731135,1
100,104,731135,1
100,102,731135,1
100,100,731135,1
100,91,731135,1
20,137,731135,1
20,141,731135,1
20,141,731135,1
3,68,731135,1
76,76,731135,1
18,18,731135,1
18,18,731135,1
18,18,731135,1
100,44,731135,1
100,111,731135,1
100,104,731135,1
100,102,731135,1
100,100,731135,1
100,91,731135,1
73,23,731135,1
73,23,731135,1
23,69,731135,1
23,73,731135,1
23,14,731135,1
23,14,731135,1
23,69,731135,1
23,69,731135,1
17,21,731135,1
17,26,731135,1
17,40,731135,1
17,61,731135,1
17,25,731135,1
17,44,731135,1
17,44,731135,1
17,21,731135,1
17,26,731135,1
17,40,731135,1
17,61,731135,1
17,25,731135,1
17,44,731135,1
17,44,731135,1
17,21,731135,1
17,26,731135,1
17,40,731135,1
17,61,731135,1
17,25,731135,1
17,44,731135,1
17,44,731135,1
73,23,731135,1
73,23,731135,1
23,69,731135,1
23,73,731135,1
23,14,731135,1
23,14,731135,1
23,69,731135,1
23,73,731135,1
23,14,731135,1
23,14,731135,1
32,29,731135,1
32,18,731135,1
23,69,731135,1
23,69,731135,1
23,69,731135,1
23,73,731135,1
